1001005	2610298880	0 0 0 0 0 0 0 0 0 0
1001005	2610888704	0 0 0 0 0 0 0 0 0 0
1001005	2611347456	0 0 0 0 0 0 0 0 0 0
1001005	2713321472	0 0 0 0 0 0 0 0 0 0
1001005	2714107904	0 0 0 0 0 0 0 0 0 0
1001005	2714632192	0 0 0 0 0 0 0 0 0 0
1001005	2816147456	0 0 0 0 0 0 0 0 0 0
1001005	2816540672	0 0 0 0 0 0 0 0 0 0
1001005	2816933888	0 0 0 0 0 0 0 0 0 0
1001005	2919038976	0 0 0 0 0 0 0 0 0 0
1001005	2919432192	0 0 0 0 0 0 0 0 0 0
1001005	2919759872	0 0 0 0 0 0 0 0 0 0
1001005	3022061568	0 0 0 0 0 0 0 0 0 0
1001005	3022389248	0 0 0 0 0 0 0 0 0 0
1001005	3022716928	0 0 0 0 0 0 0 0 0 0
1001005	3125084160	0 0 0 0 0 0 0 0 0 0
1001005	3125542912	0 0 0 0 0 0 0 0 0 0
1001005	3125870592	0 0 0 0 0 0 0 0 0 0
1001005	3228172288	0 0 0 0 0 0 0 0 0 0
1001005	3228631040	0 0 0 0 0 0 0 0 0 0
1001005	3228958720	0 0 0 0 0 0 0 0 0 0
1001005	3331194880	0 0 0 0 0 0 0 0 0 0
1001005	3331653632	0 0 0 0 0 0 0 0 0 0
1001005	3331981312	0 0 0 0 0 0 0 0 0 0
1001005	3434217472	0 0 0 0 0 0 0 0 0 0
1001005	3434741760	0 0 0 0 0 0 0 0 0 0
1001005	3435069440	0 0 0 0 0 0 0 0 0 0
1001005	3537240064	0 0 0 0 0 0 0 0 0 0
1001005	3537633280	0 0 0 0 0 0 0 0 0 0
1001005	3537960960	0 0 0 0 0 0 0 0 0 0
1001005	3640393728	0 0 0 0 0 0 0 0 0 0
1001005	3640786944	0 0 0 0 0 0 0 0 0 0
1001005	3641114624	0 0 0 0 0 0 0 0 0 0
1001005	3743219712	0 0 0 0 0 0 0 0 0 0
1001005	3743612928	0 0 0 0 0 0 0 0 0 0
1001005	3743940608	0 0 0 0 0 0 0 0 0 0
1001005	3846307840	0 0 0 0 0 0 0 0 0 0
1001005	3846635520	0 0 0 0 0 0 0 0 0 0
1001005	3846963200	0 0 0 0 0 0 0 0 0 0
1001005	3949264896	0 0 0 0 0 0 0 0 0 0
1001005	3949658112	0 0 0 0 0 0 0 0 0 0
