1001000	1692205056	0 0 0 0 0 0 0 0 0 0
1001000	1692794880	0 0 0 0 0 0 0 0 0 0
1001000	1693384704	0 0 0 0 0 0 0 0 0 0
1001000	1795162112	0 0 0 0 0 0 0 0 0 0
1001000	1795620864	0 0 0 0 0 0 0 0 0 0
1001000	1796014080	0 0 0 0 0 0 0 0 0 0
1001000	1898119168	0 0 0 0 0 0 0 0 0 0
1001000	1898643456	0 0 0 0 0 0 0 0 0 0
1001000	1899036672	0 0 0 0 0 0 0 0 0 0
1001000	2001141760	0 0 0 0 0 0 0 0 0 0
1001000	2001666048	0 0 0 0 0 0 0 0 0 0
1001000	2002255872	0 0 0 0 0 0 0 0 0 0
1001000	2104229888	0 0 0 0 0 0 0 0 0 0
1001000	2104754176	0 0 0 0 0 0 0 0 0 0
1001000	2105081856	0 0 0 0 0 0 0 0 0 0
1001000	2207121408	0 0 0 0 0 0 0 0 0 0
1001000	2207514624	0 0 0 0 0 0 0 0 0 0
1001000	2207842304	0 0 0 0 0 0 0 0 0 0
1001000	2310209536	0 0 0 0 0 0 0 0 0 0
1001000	2310799360	0 0 0 0 0 0 0 0 0 0
1001000	2311323648	0 0 0 0 0 0 0 0 0 0
1001000	2413428736	0 0 0 0 0 0 0 0 0 0
1001000	2413887488	0 0 0 0 0 0 0 0 0 0
1001000	2414346240	0 0 0 0 0 0 0 0 0 0
1001000	2516320256	0 0 0 0 0 0 0 0 0 0
1001000	2516844544	0 0 0 0 0 0 0 0 0 0
1001000	2517303296	0 0 0 0 0 0 0 0 0 0
1001000	2619408384	0 0 0 0 0 0 0 0 0 0
1001000	2619801600	0 0 0 0 0 0 0 0 0 0
1001000	2620129280	0 0 0 0 0 0 0 0 0 0
1001000	2722430976	0 0 0 0 0 0 0 0 0 0
1001000	2722824192	0 0 0 0 0 0 0 0 0 0
1001000	2723151872	0 0 0 0 0 0 0 0 0 0
1001000	2825650176	0 0 0 0 0 0 0 0 0 0
1001000	2826371072	0 0 0 0 0 0 0 0 0 0
1001000	2826764288	0 0 0 0 0 0 0 0 0 0
1001000	2928476160	0 0 0 0 0 0 0 0 0 0
1001000	2928934912	0 0 0 0 0 0 0 0 0 0
1001000	2929393664	0 0 0 0 0 0 0 0 0 0
1001000	3031498752	0 0 0 0 0 0 0 0 0 0
1001000	3031957504	0 0 0 0 0 0 0 0 0 0
1001000	3032416256	0 0 0 0 0 0 0 0 0 0
1001000	3134652416	0 0 0 0 0 0 0 0 0 0
1001000	3135176704	0 0 0 0 0 0 0 0 0 0
1001000	3135569920	0 0 0 0 0 0 0 0 0 0
1001000	3237675008	0 0 0 0 0 0 0 0 0 0
1001000	3238199296	0 0 0 0 0 0 0 0 0 0
1001000	3238592512	0 0 0 0 0 0 0 0 0 0
1001000	3340763136	0 0 0 0 0 0 0 0 0 0
1001000	3341352960	0 0 0 0 0 0 0 0 0 0
1001000	3341746176	0 0 0 0 0 0 0 0 0 0
1001000	3443851264	0 0 0 0 0 0 0 0 0 0
1001000	3444375552	0 0 0 0 0 0 0 0 0 0
1001000	3444834304	0 0 0 0 0 0 0 0 0 0
1001000	3547070464	0 0 0 0 0 0 0 0 0 0
1001000	3547922432	0 0 0 0 0 0 0 0 0 0
1001000	3548381184	0 0 0 0 0 0 0 0 0 0
1001000	3649896448	0 0 0 0 0 0 0 0 0 0
1001000	3650355200	0 0 0 0 0 0 0 0 0 0
1001000	3650813952	0 0 0 0 0 0 0 0 0 0
1001000	3753312256	0 0 0 0 0 0 0 0 0 0
1001000	3753967616	0 0 0 0 0 0 0 0 0 0
1001000	3754360832	0 0 0 0 0 0 0 0 0 0
1001000	3855745024	0 0 0 0 0 0 0 0 0 0
1001000	3856269312	0 0 0 0 0 0 0 0 0 0
1001000	3856662528	0 0 0 0 0 0 0 0 0 0
1001000	3959160832	0 0 0 0 0 0 0 0 0 0
1001000	3959685120	0 0 0 0 0 0 0 0 0 0
1001000	3960078336	0 0 0 0 0 0 0 0 0 0
1001000	4061724672	0 0 0 0 0 0 0 0 0 0
1001000	4062248960	0 0 0 0 0 0 0 0 0 0
1001000	4062707712	0 0 0 0 0 0 0 0 0 0
1001001	41877504	0 0 0 0 0 0 0 0 0 0
1001001	42467328	0 0 0 0 0 0 0 0 0 0
1001001	42860544	0 0 0 0 0 0 0 0 0 0
1001001	43319296	0 0 0 0 0 0 0 0 0 0
1001001	43778048	0 0 0 0 0 0 0 0 0 0
1001001	44171264	0 0 0 0 0 0 0 0 0 0
1001001	44630016	0 0 0 0 0 0 0 0 0 0
1001001	45023232	0 0 0 0 0 0 0 0 0 0
1001001	488636416	0 0 0 0 0 0 0 0 0 0
1001001	489095168	0 0 0 0 0 0 0 0 0 0
1001001	489553920	0 0 0 0 0 0 0 0 0 0
1001001	489947136	0 0 0 0 0 0 0 0 0 0
1001001	490405888	0 0 0 0 0 0 0 0 0 0
1001001	490864640	0 0 0 0 0 0 0 0 0 0
1001001	491257856	0 0 0 0 0 0 0 0 0 0
1001001	491716608	0 0 0 0 0 0 0 0 0 0
1001001	492109824	0 0 0 0 0 0 0 0 0 0
1001001	492503040	0 0 0 0 0 0 0 0 0 0
1001001	492961792	0 0 0 0 0 0 0 0 0 0
1001001	493355008	0 0 0 0 0 0 0 0 0 0
1001001	698417152	0 0 0 0 0 0 0 0 0 0
1001001	698941440	0 0 0 0 0 0 0 0 0 0
1001001	699334656	0 0 0 0 0 0 0 0 0 0
1001001	699793408	0 0 0 0 0 0 0 0 0 0
1001001	700186624	0 0 0 0 0 0 0 0 0 0
1001001	700645376	0 0 0 0 0 0 0 0 0 0
1001001	973144064	0 0 0 0 0 0 0 0 0 0
1001001	973733888	0 0 0 0 0 0 0 0 0 0
1001001	974192640	0 0 0 0 0 0 0 0 0 0
1001001	974585856	0 0 0 0 0 0 0 0 0 0
1001001	975044608	0 0 0 0 0 0 0 0 0 0
1001001	975437824	0 0 0 0 0 0 0 0 0 0
1001001	975896576	0 0 0 0 0 0 0 0 0 0
