1001020	2587164672	0 0 0 0 0 0 0 0 0 0
1001020	2587623424	0 0 0 0 0 0 0 0 0 0
1001020	2587951104	0 0 0 0 0 0 0 0 0 0
1001020	2588278784	0 0 0 0 0 0 0 0 0 0
1001020	2588606464	0 0 0 0 0 0 0 0 0 0
1001020	2588934144	0 0 0 0 0 0 0 0 0 0
1001020	2861694976	0 0 0 0 0 0 0 0 0 0
1001020	2862284800	0 0 0 0 0 0 0 0 0 0
1001020	2862612480	0 0 0 0 0 0 0 0 0 0
1001020	2862940160	0 0 0 0 0 0 0 0 0 0
1001020	2863267840	0 0 0 0 0 0 0 0 0 0
1001020	2863595520	0 0 0 0 0 0 0 0 0 0
1001020	2863988736	0 0 0 0 0 0 0 0 0 0
1001020	2864513024	0 0 0 0 0 0 0 0 0 0
1001020	2964717568	0 0 0 0 0 0 0 0 0 0
1001020	2965176320	0 0 0 0 0 0 0 0 0 0
1001020	2965700608	0 0 0 0 0 0 0 0 0 0
1001020	3067936768	0 0 0 0 0 0 0 0 0 0
1001020	3068461056	0 0 0 0 0 0 0 0 0 0
1001020	3068919808	0 0 0 0 0 0 0 0 0 0
1001020	3170762752	0 0 0 0 0 0 0 0 0 0
1001020	3171221504	0 0 0 0 0 0 0 0 0 0
1001020	3171549184	0 0 0 0 0 0 0 0 0 0
1001020	3273785344	0 0 0 0 0 0 0 0 0 0
1001020	3274178560	0 0 0 0 0 0 0 0 0 0
1001020	3274506240	0 0 0 0 0 0 0 0 0 0
1001020	3377266688	0 0 0 0 0 0 0 0 0 0
1001020	3377725440	0 0 0 0 0 0 0 0 0 0
1001020	3378053120	0 0 0 0 0 0 0 0 0 0
1001020	3479896064	0 0 0 0 0 0 0 0 0 0
1001020	3480289280	0 0 0 0 0 0 0 0 0 0
1001020	3480616960	0 0 0 0 0 0 0 0 0 0
1001020	3582787584	0 0 0 0 0 0 0 0 0 0
1001020	3583180800	0 0 0 0 0 0 0 0 0 0
1001020	3583508480	0 0 0 0 0 0 0 0 0 0
1001020	3686006784	0 0 0 0 0 0 0 0 0 0
1001020	3686334464	0 0 0 0 0 0 0 0 0 0
1001020	3686662144	0 0 0 0 0 0 0 0 0 0
1001020	3789029376	0 0 0 0 0 0 0 0 0 0
1001020	3789553664	0 0 0 0 0 0 0 0 0 0
1001020	3790012416	0 0 0 0 0 0 0 0 0 0
1001020	3891986432	0 0 0 0 0 0 0 0 0 0
1001020	3892510720	0 0 0 0 0 0 0 0 0 0
1001020	3892903936	0 0 0 0 0 0 0 0 0 0
1001020	3995140096	0 0 0 0 0 0 0 0 0 0
1001020	3995729920	0 0 0 0 0 0 0 0 0 0
1001020	3996123136	0 0 0 0 0 0 0 0 0 0
1001020	4098162688	0 0 0 0 0 0 0 0 0 0
1001020	4098752512	0 0 0 0 0 0 0 0 0 0
1001020	4099211264	0 0 0 0 0 0 0 0 0 0
1001020	4201054208	0 0 0 0 0 0 0 0 0 0
1001020	4201578496	0 0 0 0 0 0 0 0 0 0
1001020	4201971712	0 0 0 0 0 0 0 0 0 0
1001021	9306112	0 0 0 0 0 0 0 0 0 0
1001021	9895936	0 0 0 0 0 0 0 0 0 0
1001021	10420224	0 0 0 0 0 0 0 0 0 0
1001021	112328704	0 0 0 0 0 0 0 0 0 0
1001021	112852992	0 0 0 0 0 0 0 0 0 0
1001021	113246208	0 0 0 0 0 0 0 0 0 0
1001021	215351296	0 0 0 0 0 0 0 0 0 0
1001021	215810048	0 0 0 0 0 0 0 0 0 0
1001021	216268800	0 0 0 0 0 0 0 0 0 0
1001021	318242816	0 0 0 0 0 0 0 0 0 0
1001021	318636032	0 0 0 0 0 0 0 0 0 0
1001021	319094784	0 0 0 0 0 0 0 0 0 0
1001021	421265408	0 0 0 0 0 0 0 0 0 0
1001021	421789696	0 0 0 0 0 0 0 0 0 0
1001021	422182912	0 0 0 0 0 0 0 0 0 0
1001021	524419072	0 0 0 0 0 0 0 0 0 0
1001021	524943360	0 0 0 0 0 0 0 0 0 0
1001021	525336576	0 0 0 0 0 0 0 0 0 0
1001021	627507200	0 0 0 0 0 0 0 0 0 0
1001021	628097024	0 0 0 0 0 0 0 0 0 0
1001021	628555776	0 0 0 0 0 0 0 0 0 0
1001021	730464256	0 0 0 0 0 0 0 0 0 0
1001021	731054080	0 0 0 0 0 0 0 0 0 0
1001021	731578368	0 0 0 0 0 0 0 0 0 0
1001021	833486848	0 0 0 0 0 0 0 0 0 0
1001021	833945600	0 0 0 0 0 0 0 0 0 0
1001021	834338816	0 0 0 0 0 0 0 0 0 0
1001021	936443904	0 0 0 0 0 0 0 0 0 0
1001021	936968192	0 0 0 0 0 0 0 0 0 0
1001021	937426944	0 0 0 0 0 0 0 0 0 0
1001021	1039597568	0 0 0 0 0 0 0 0 0 0
1001021	1040056320	0 0 0 0 0 0 0 0 0 0
1001021	1040515072	0 0 0 0 0 0 0 0 0 0
1001021	1142620160	0 0 0 0 0 0 0 0 0 0
1001021	1143078912	0 0 0 0 0 0 0 0 0 0
1001021	1143472128	0 0 0 0 0 0 0 0 0 0
1001021	1245577216	0 0 0 0 0 0 0 0 0 0
1001021	1246035968	0 0 0 0 0 0 0 0 0 0
1001021	1246691328	0 0 0 0 0 0 0 0 0 0
1001021	1348796416	0 0 0 0 0 0 0 0 0 0
1001021	1349320704	0 0 0 0 0 0 0 0 0 0
1001021	1349779456	0 0 0 0 0 0 0 0 0 0
1001021	1451687936	0 0 0 0 0 0 0 0 0 0
1001021	1452146688	0 0 0 0 0 0 0 0 0 0
1001021	1452605440	0 0 0 0 0 0 0 0 0 0
1001021	1554579456	0 0 0 0 0 0 0 0 0 0
1001021	1555038208	0 0 0 0 0 0 0 0 0 0
1001021	1555496960	0 0 0 0 0 0 0 0 0 0
1001021	1657667584	0 0 0 0 0 0 0 0 0 0
1001021	1658191872	0 0 0 0 0 0 0 0 0 0
1001021	1658781696	0 0 0 0 0 0 0 0 0 0
1001021	1760690176	0 0 0 0 0 0 0 0 0 0
1001021	1761148928	0 0 0 0 0 0 0 0 0 0
1001021	1761607680	0 0 0 0 0 0 0 0 0 0
1001021	1863712768	0 0 0 0 0 0 0 0 0 0
1001021	1864171520	0 0 0 0 0 0 0 0 0 0
1001021	1864564736	0 0 0 0 0 0 0 0 0 0
1001021	1966735360	0 0 0 0 0 0 0 0 0 0
1001021	1967259648	0 0 0 0 0 0 0 0 0 0
1001021	1967783936	0 0 0 0 0 0 0 0 0 0
1001021	2069889024	0 0 0 0 0 0 0 0 0 0
1001021	2070413312	0 0 0 0 0 0 0 0 0 0
1001021	2070806528	0 0 0 0 0 0 0 0 0 0
1001021	2172846080	0 0 0 0 0 0 0 0 0 0
1001021	2173370368	0 0 0 0 0 0 0 0 0 0
1001021	2173829120	0 0 0 0 0 0 0 0 0 0
1001021	2275934208	0 0 0 0 0 0 0 0 0 0
1001021	2276458496	0 0 0 0 0 0 0 0 0 0
1001021	2276851712	0 0 0 0 0 0 0 0 0 0
1001021	2378825728	0 0 0 0 0 0 0 0 0 0
1001021	2379284480	0 0 0 0 0 0 0 0 0 0
1001021	2379743232	0 0 0 0 0 0 0 0 0 0
1001021	2481979392	0 0 0 0 0 0 0 0 0 0
1001021	2482503680	0 0 0 0 0 0 0 0 0 0
1001021	2482962432	0 0 0 0 0 0 0 0 0 0
1001021	2585133056	0 0 0 0 0 0 0 0 0 0
1001021	2585657344	0 0 0 0 0 0 0 0 0 0
1001021	2586116096	0 0 0 0 0 0 0 0 0 0
1001021	2688024576	0 0 0 0 0 0 0 0 0 0
1001021	2688614400	0 0 0 0 0 0 0 0 0 0
1001021	2689073152	0 0 0 0 0 0 0 0 0 0
1001021	2791112704	0 0 0 0 0 0 0 0 0 0
1001021	2791636992	0 0 0 0 0 0 0 0 0 0
1001021	2792030208	0 0 0 0 0 0 0 0 0 0
1001021	2894135296	0 0 0 0 0 0 0 0 0 0
1001021	2894594048	0 0 0 0 0 0 0 0 0 0
1001021	2895052800	0 0 0 0 0 0 0 0 0 0
1001021	2996895744	0 0 0 0 0 0 0 0 0 0
1001021	2997354496	0 0 0 0 0 0 0 0 0 0
1001021	2997813248	0 0 0 0 0 0 0 0 0 0
1001021	3099852800	0 0 0 0 0 0 0 0 0 0
1001021	3100311552	0 0 0 0 0 0 0 0 0 0
1001021	3100770304	0 0 0 0 0 0 0 0 0 0
1001021	3202940928	0 0 0 0 0 0 0 0 0 0
1001021	3203465216	0 0 0 0 0 0 0 0 0 0
1001021	3203858432	0 0 0 0 0 0 0 0 0 0
1001021	3306094592	0 0 0 0 0 0 0 0 0 0
1001021	3306684416	0 0 0 0 0 0 0 0 0 0
1001021	3307208704	0 0 0 0 0 0 0 0 0 0
1001021	3408986112	0 0 0 0 0 0 0 0 0 0
1001021	3409444864	0 0 0 0 0 0 0 0 0 0
1001021	3409903616	0 0 0 0 0 0 0 0 0 0
1001021	3512008704	0 0 0 0 0 0 0 0 0 0
1001021	3512467456	0 0 0 0 0 0 0 0 0 0
1001021	3512860672	0 0 0 0 0 0 0 0 0 0
1001021	3615031296	0 0 0 0 0 0 0 0 0 0
1001021	3615555584	0 0 0 0 0 0 0 0 0 0
1001021	3615948800	0 0 0 0 0 0 0 0 0 0
1001021	3718119424	0 0 0 0 0 0 0 0 0 0
1001021	3718578176	0 0 0 0 0 0 0 0 0 0
1001021	3718971392	0 0 0 0 0 0 0 0 0 0
1001021	48431104	0 0 0 0 0 0 0 0 0 0
1001021	48889856	0 0 0 0 0 0 0 0 0 0
1001021	150732800	0 0 0 0 0 0 0 0 0 0
1001021	151322624	0 0 0 0 0 0 0 0 0 0
1001021	151715840	0 0 0 0 0 0 0 0 0 0
1001021	253755392	0 0 0 0 0 0 0 0 0 0
1001021	254279680	0 0 0 0 0 0 0 0 0 0
1001021	254672896	0 0 0 0 0 0 0 0 0 0
1001021	356777984	0 0 0 0 0 0 0 0 0 0
1001021	357236736	0 0 0 0 0 0 0 0 0 0
1001021	357629952	0 0 0 0 0 0 0 0 0 0
1001021	459931648	0 0 0 0 0 0 0 0 0 0
1001021	460587008	0 0 0 0 0 0 0 0 0 0
1001021	460980224	0 0 0 0 0 0 0 0 0 0
1001021	562823168	0 0 0 0 0 0 0 0 0 0
1001021	563347456	0 0 0 0 0 0 0 0 0 0
1001021	563871744	0 0 0 0 0 0 0 0 0 0
1001021	665911296	0 0 0 0 0 0 0 0 0 0
1001021	666501120	0 0 0 0 0 0 0 0 0 0
1001021	666894336	0 0 0 0 0 0 0 0 0 0
1001021	768802816	0 0 0 0 0 0 0 0 0 0
1001021	769261568	0 0 0 0 0 0 0 0 0 0
1001021	769720320	0 0 0 0 0 0 0 0 0 0
1001021	871956480	0 0 0 0 0 0 0 0 0 0
1001021	872415232	0 0 0 0 0 0 0 0 0 0
1001021	872808448	0 0 0 0 0 0 0 0 0 0
1001021	974979072	0 0 0 0 0 0 0 0 0 0
1001021	975568896	0 0 0 0 0 0 0 0 0 0
1001021	975962112	0 0 0 0 0 0 0 0 0 0
1001021	1078001664	0 0 0 0 0 0 0 0 0 0
1001021	1078525952	0 0 0 0 0 0 0 0 0 0
1001021	1078919168	0 0 0 0 0 0 0 0 0 0
1001021	1181024256	0 0 0 0 0 0 0 0 0 0
1001021	1181483008	0 0 0 0 0 0 0 0 0 0
1001021	1181941760	0 0 0 0 0 0 0 0 0 0
1001021	1284112384	0 0 0 0 0 0 0 0 0 0
1001021	1284833280	0 0 0 0 0 0 0 0 0 0
1001021	1285226496	0 0 0 0 0 0 0 0 0 0
1001021	1387003904	0 0 0 0 0 0 0 0 0 0
1001021	1387462656	0 0 0 0 0 0 0 0 0 0
1001021	1387921408	0 0 0 0 0 0 0 0 0 0
1001021	1490092032	0 0 0 0 0 0 0 0 0 0
1001021	1490616320	0 0 0 0 0 0 0 0 0 0
1001021	1491075072	0 0 0 0 0 0 0 0 0 0
1001021	1593049088	0 0 0 0 0 0 0 0 0 0
1001021	1593507840	0 0 0 0 0 0 0 0 0 0
1001021	1593901056	0 0 0 0 0 0 0 0 0 0
1001021	1696006144	0 0 0 0 0 0 0 0 0 0
1001021	1696661504	0 0 0 0 0 0 0 0 0 0
1001021	1697054720	0 0 0 0 0 0 0 0 0 0
1001021	1799094272	0 0 0 0 0 0 0 0 0 0
1001021	1799618560	0 0 0 0 0 0 0 0 0 0
1001021	1800077312	0 0 0 0 0 0 0 0 0 0
1001021	1902116864	0 0 0 0 0 0 0 0 0 0
1001021	1902575616	0 0 0 0 0 0 0 0 0 0
1001021	1903034368	0 0 0 0 0 0 0 0 0 0
1001021	2005139456	0 0 0 0 0 0 0 0 0 0
1001021	2005663744	0 0 0 0 0 0 0 0 0 0
1001021	2006122496	0 0 0 0 0 0 0 0 0 0
1001021	2108162048	0 0 0 0 0 0 0 0 0 0
1001021	2108620800	0 0 0 0 0 0 0 0 0 0
1001021	2109079552	0 0 0 0 0 0 0 0 0 0
1001021	2211184640	0 0 0 0 0 0 0 0 0 0
1001021	2211643392	0 0 0 0 0 0 0 0 0 0
1001021	2212036608	0 0 0 0 0 0 0 0 0 0
1001021	2314272768	0 0 0 0 0 0 0 0 0 0
1001021	2314797056	0 0 0 0 0 0 0 0 0 0
1001021	2315255808	0 0 0 0 0 0 0 0 0 0
1001021	2589130752	0 0 0 0 0 0 0 0 0 0
1001021	2590048256	0 0 0 0 0 0 0 0 0 0
1001021	2590441472	0 0 0 0 0 0 0 0 0 0
1001021	2590900224	0 0 0 0 0 0 0 0 0 0
1001021	2591293440	0 0 0 0 0 0 0 0 0 0
1001021	2591686656	0 0 0 0 0 0 0 0 0 0
1001021	2592145408	0 0 0 0 0 0 0 0 0 0
1001021	2592538624	0 0 0 0 0 0 0 0 0 0
1001021	2799370240	0 0 0 0 0 0 0 0 0 0
1001021	2799960064	0 0 0 0 0 0 0 0 0 0
1001021	2800353280	0 0 0 0 0 0 0 0 0 0
1001021	2800812032	0 0 0 0 0 0 0 0 0 0
1001021	2801205248	0 0 0 0 0 0 0 0 0 0
1001021	2801664000	0 0 0 0 0 0 0 0 0 0
1001021	3035561984	0 0 0 0 0 0 0 0 0 0
1001021	3036151808	0 0 0 0 0 0 0 0 0 0
1001021	3036610560	0 0 0 0 0 0 0 0 0 0
1001021	3037003776	0 0 0 0 0 0 0 0 0 0
1001021	3037462528	0 0 0 0 0 0 0 0 0 0
1001021	3037921280	0 0 0 0 0 0 0 0 0 0
1001021	3038380032	0 0 0 0 0 0 0 0 0 0
1001021	3245867008	0 0 0 0 0 0 0 0 0 0
1001021	3246456832	0 0 0 0 0 0 0 0 0 0
1001021	3246915584	0 0 0 0 0 0 0 0 0 0
1001021	3247374336	0 0 0 0 0 0 0 0 0 0
1001021	3247767552	0 0 0 0 0 0 0 0 0 0
1001021	3248226304	0 0 0 0 0 0 0 0 0 0
1001021	3520528384	0 0 0 0 0 0 0 0 0 0
1001021	3520987136	0 0 0 0 0 0 0 0 0 0
1001021	3521380352	0 0 0 0 0 0 0 0 0 0
1001021	3521839104	0 0 0 0 0 0 0 0 0 0
1001021	3522232320	0 0 0 0 0 0 0 0 0 0
1001021	3522691072	0 0 0 0 0 0 0 0 0 0
1001021	3523084288	0 0 0 0 0 0 0 0 0 0
1001021	3523543040	0 0 0 0 0 0 0 0 0 0
1001021	3623485440	0 0 0 0 0 0 0 0 0 0
1001021	3624075264	0 0 0 0 0 0 0 0 0 0
1001021	3624534016	0 0 0 0 0 0 0 0 0 0
1001021	3726442496	0 0 0 0 0 0 0 0 0 0
1001021	3726901248	0 0 0 0 0 0 0 0 0 0
1001021	3727360000	0 0 0 0 0 0 0 0 0 0
1001021	3829530624	0 0 0 0 0 0 0 0 0 0
1001021	3829989376	0 0 0 0 0 0 0 0 0 0
1001021	3830448128	0 0 0 0 0 0 0 0 0 0
1001021	3932487680	0 0 0 0 0 0 0 0 0 0
1001021	3932946432	0 0 0 0 0 0 0 0 0 0
1001021	3933405184	0 0 0 0 0 0 0 0 0 0
1001021	4035641344	0 0 0 0 0 0 0 0 0 0
1001021	4036100096	0 0 0 0 0 0 0 0 0 0
1001021	4036558848	0 0 0 0 0 0 0 0 0 0
1001021	4138598400	0 0 0 0 0 0 0 0 0 0
1001021	4139057152	0 0 0 0 0 0 0 0 0 0
1001021	4139515904	0 0 0 0 0 0 0 0 0 0
1001021	4241686528	0 0 0 0 0 0 0 0 0 0
1001021	4242079744	0 0 0 0 0 0 0 0 0 0
1001021	4242538496	0 0 0 0 0 0 0 0 0 0
1001022	49741824	0 0 0 0 0 0 0 0 0 0
1001022	50266112	0 0 0 0 0 0 0 0 0 0
1001022	50659328	0 0 0 0 0 0 0 0 0 0
1001022	152961024	0 0 0 0 0 0 0 0 0 0
1001022	153550848	0 0 0 0 0 0 0 0 0 0
1001022	154075136	0 0 0 0 0 0 0 0 0 0
1001022	255918080	0 0 0 0 0 0 0 0 0 0
1001022	256573440	0 0 0 0 0 0 0 0 0 0
1001022	257032192	0 0 0 0 0 0 0 0 0 0
1001022	358875136	0 0 0 0 0 0 0 0 0 0
1001022	359333888	0 0 0 0 0 0 0 0 0 0
1001022	359792640	0 0 0 0 0 0 0 0 0 0
1001022	462094336	0 0 0 0 0 0 0 0 0 0
1001022	462553088	0 0 0 0 0 0 0 0 0 0
1001022	462946304	0 0 0 0 0 0 0 0 0 0
1001022	564920320	0 0 0 0 0 0 0 0 0 0
1001022	565444608	0 0 0 0 0 0 0 0 0 0
1001022	565837824	0 0 0 0 0 0 0 0 0 0
1001022	668139520	0 0 0 0 0 0 0 0 0 0
1001022	668729344	0 0 0 0 0 0 0 0 0 0
1001022	669253632	0 0 0 0 0 0 0 0 0 0
1001022	771162112	0 0 0 0 0 0 0 0 0 0
1001022	771686400	0 0 0 0 0 0 0 0 0 0
1001022	772079616	0 0 0 0 0 0 0 0 0 0
1001022	873922560	0 0 0 0 0 0 0 0 0 0
1001022	874446848	0 0 0 0 0 0 0 0 0 0
1001022	874840064	0 0 0 0 0 0 0 0 0 0
1001022	977207296	0 0 0 0 0 0 0 0 0 0
1001022	977797120	0 0 0 0 0 0 0 0 0 0
1001022	978452480	0 0 0 0 0 0 0 0 0 0
1001022	1080098816	0 0 0 0 0 0 0 0 0 0
1001022	1080623104	0 0 0 0 0 0 0 0 0 0
1001022	1081081856	0 0 0 0 0 0 0 0 0 0
1001022	1183318016	0 0 0 0 0 0 0 0 0 0
1001022	1183973376	0 0 0 0 0 0 0 0 0 0
1001022	1184563200	0 0 0 0 0 0 0 0 0 0
1001022	1286275072	0 0 0 0 0 0 0 0 0 0
1001022	1286930432	0 0 0 0 0 0 0 0 0 0
1001022	1287520256	0 0 0 0 0 0 0 0 0 0
1001022	1391394816	0 0 0 0 0 0 0 0 0 0
1001022	1391984640	0 0 0 0 0 0 0 0 0 0
1001022	1392443392	0 0 0 0 0 0 0 0 0 0
1001022	1496645632	0 0 0 0 0 0 0 0 0 0
1001022	1497300992	0 0 0 0 0 0 0 0 0 0
1001022	1497825280	0 0 0 0 0 0 0 0 0 0
1001022	1595473920	0 0 0 0 0 0 0 0 0 0
1001022	1596129280	0 0 0 0 0 0 0 0 0 0
1001022	1596653568	0 0 0 0 0 0 0 0 0 0
1001022	1698562048	0 0 0 0 0 0 0 0 0 0
1001022	1699348480	0 0 0 0 0 0 0 0 0 0
1001022	1699807232	0 0 0 0 0 0 0 0 0 0
1001022	1801191424	0 0 0 0 0 0 0 0 0 0
1001022	1801715712	0 0 0 0 0 0 0 0 0 0
1001022	1802108928	0 0 0 0 0 0 0 0 0 0
